Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration,Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6dugx9WBSS8TDxbKqp9zmj,"Scatman's World","Scatman's World","Scatman John",1995-06-01,225133,52,monsterx120,2024-09-19T03:29:25Z,"eurodance","Iceberg Records",0.704,0.874,11,-10.801,0,0.0568,0.0706,0.00000484,0.0947,0.939,146.989,4
0uRmp590KzGFdXI4shDV3x,"Thornmail","Smite and Ignite","Pentakill,Jorn",2014-06-03,223630,41,monsterx120,2024-09-19T03:29:25Z,"melodic power metal,hard rock,neo classical metal,power metal,progressive metal,speed metal","Riot Games",0.439,0.88,4,-5.819,1,0.0589,0.0000116,0.00632,0.14,0.268,90.021,4
4UbKwH9KofZLhQxGgpuoBD,"Mister Don't Touch the Banana","Lo Esencial","Willy Chirino",2007-07-24,269320,13,monsterx120,2024-09-19T03:29:25Z,"cubaton","Sony Music Latin",0.753,0.896,0,-5.609,0,0.036,0.224,0.0000934,0.356,0.945,120.112,4
3UmaczJpikHgJFyBTAJVoz,"Stan","The Marshall Mathers LP","Eminem,Dido",2000-05-23,404106,79,monsterx120,2024-09-19T03:29:25Z,"detroit hip hop,hip hop,rap,dance pop,europop,lilith,neo mellow,pop rock","Interscope",0.78,0.768,6,-4.325,0,0.238,0.0371,0.00000234,0.518,0.507,80.063,4
4k4gY5bb0cEij8xl8tGsZ6,"Lookin’ Up","Fake Nudes","Barenaked Ladies",2017-11-11,170173,40,monsterx120,2024-09-19T03:29:25Z,"canadian pop,canadian rock,pop rock,post-grunge","Vanguard",0.676,0.881,0,-4.558,1,0.0292,0.00578,0.000312,0.0691,0.89,119.982,4
0m4donue5KgOq9D9s6wfTu,"Horse","Horse","Salvatore Ganacci",2019-04-17,173588,49,monsterx120,2024-09-19T03:29:25Z,"basshall,moombahton","OWSLA",0.71,0.979,10,-5.683,0,0.058,0.00263,0.754,0.105,0.594,145.994,4
5U0ketfzKsjkrV3OTOR6lf,"Champions' Ballad (From The Legend of Zelda: Breath of the Wild) [Piano Solo]","Champions' Ballad (From The Legend of Zelda: Breath of the Wild) [Piano Solo]","Erik Correll",2019-03-14,108855,0,monsterx120,2024-09-19T03:29:25Z,"vgm instrumental","Erik Correll",0.446,0.134,3,-18.404,1,0.059,0.914,0.896,0.127,0.125,150.337,3
0fkoT3Fb68gWNBHCDjFZvi,"Omg, What Has He Done?","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,146439,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.444,0.321,1,-13.594,0,0.0346,0.663,0.778,0.103,0.0719,122.051,4
42VdrHqBRrTHjn7WN65IEW,"Lost Woods (From The Legend of Zelda)","Harp Fantasy 2","Koji Kondo,Camille and Kennerly",2016-05-20,140053,0,monsterx120,2024-09-19T03:29:25Z,"japanese vgm,calming instrumental","Camille and Kennerly",0.647,0.42,0,-12.731,1,0.0339,0.973,0.915,0.0628,0.278,131.973,4
0aJKPeXz6jsMu48moF6CdF,"Ballad of the Goddess (From the Legend of Zelda)","Harp Fantasy (Remastered)","Koji Kondo,Camille and Kennerly",2016-09-22,104040,0,monsterx120,2024-09-19T03:29:25Z,"japanese vgm,calming instrumental","Camille and Kennerly",0.626,0.424,5,-8.555,1,0.0489,0.912,0.858,0.0991,0.0768,135.512,3
2nb7KVajlFlcJG2mAZiDuG,"The Red Baron","The Red Baron","Sabaton",2019-06-12,202333,0,monsterx120,2024-09-19T03:29:25Z,"power metal,swedish metal,swedish power metal","Nuclear Blast",0.404,0.97,0,-5.853,0,0.42,0.0257,0,0.0741,0.196,95.047,4
3xaugmCyXrVkrDTXbFkMW3,"Sanctuary","Sanctuary","Joji",2019-06-14,180018,9,monsterx120,2024-09-19T03:29:25Z,"viral pop","88rising Music/Warner Records",0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,4
6eFkoslhphHmVPUoWBjXYb,"Science Is Fun","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,156066,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.577,0.868,2,-6.774,1,0.0597,0.0433,0.208,0.0914,0.505,101.797,4
3TE2Zw6gSLwmdTcH8P8kIc,"The Friendly Faith Plate","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,179919,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.736,0.605,6,-8.358,0,0.129,0.000306,0.817,0.338,0.726,119.986,4
2tWAfuFvoVreORs1hVScu6,"I Saw a Deer Today","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,195186,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.685,0.813,10,-8.852,0,0.0629,0.00787,0.837,0.0817,0.311,129.909,4
0fXF2cZ0KBbNW17KyzUX6Q,"I'm Different","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,267239,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.39,0.234,0,-15.081,0,0.0349,0.827,0.727,0.238,0.0338,129.963,4
3MI8TYVOVTz3nZu7ynpMcl,"Turret Wife Serenade","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,99639,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.369,0.064,10,-14.406,0,0.0473,0.989,0,0.124,0.738,198.861,4
1MJuPvkHQZJqdvyK6agiPo,"Comedy = Tragedy + Time","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,210386,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.61,0.41,11,-17.584,0,0.0339,0.681,0.873,0.161,0.279,130.023,4
4IRjP3QBnvBwDs0MnwTGTa,"You Will Be Perfect","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,162119,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.399,0.829,1,-6.819,1,0.0536,0.0000909,0.878,0.265,0.126,139.821,4
7fIsKYRYJWaXqCuBDYVPnP,"An Accent Beyond","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,180252,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.427,0.936,1,-8.756,1,0.037,0.000152,0.96,0.0909,0.656,150.018,4
4qecdnoEPpmUumvUf3rmsK,"Die Cut Laser Dance","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,121852,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.786,0.808,9,-11.277,1,0.0649,0.0326,0,0.366,0.891,129.927,4
2iFd3EoqZrWh5mxHX5khQp,"I Am Not a Moron!","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,228652,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.233,0.413,5,-10.559,1,0.0386,0.506,0.775,0.287,0.0339,120.075,4
61yql4GhnIMu7oCcOEykrT,"You Are Not Part of the Control Group","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,205852,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.503,0.0809,7,-23.459,1,0.0429,0.989,0.932,0.103,0.388,150.04,3
7jfdZ6iiEtufKXa8QE8dcj,"Forwarding the Cause of Science","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,217839,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.776,0.806,1,-11.046,1,0.0588,0.716,0.822,0.111,0.686,149.9,3
7sgFfaxA5470PQk2vYkrVK,"Reconstructing More Science","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,158639,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.572,0.994,5,-5.855,0,0.0418,0.0225,0.915,0.109,0.127,119.535,4
2Hnu8dMXeAmOPr18KVlYCa,"Machiavellian Bach","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,242066,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.592,0.941,5,-9.144,0,0.0302,0.185,0.678,0.272,0.887,120.008,3
3dzO1HkMvjNqVUT8yTZM0y,"The Part Where He Kills You","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,204906,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.497,0.856,6,-6.435,1,0.0481,0.00137,0.213,0.124,0.158,140.12,4
3X9oun3y1QD1LQz7JvvLJJ,"Bombs for Throwing At You","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,349772,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.495,0.926,1,-7.265,1,0.0614,0.00139,0.894,0.0837,0.637,139.95,4
1leH3ilzRHEiAw25P8cCCV,"Caroline Deleted","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,112226,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.372,0.541,9,-12.284,1,0.0708,0.747,0.842,0.106,0.0378,79.164,3
3jCJVSH8mPTWhdZSV9UjO2,"Cara Mia Addio","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,155506,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.465,0.595,10,-7.521,1,0.0442,0.653,0.361,0.11,0.039,101.853,4
6HxWr8cnA0qp1v04Rq42BR,"Space Phase","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,94772,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.251,0.179,11,-16.009,1,0.0518,0.762,0.0504,0.13,0.0399,117.179,3
1afmgWotUHxmhEWFxzKmd2,"Some Assembly Required","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,112106,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.537,0.672,2,-12.352,1,0.0413,0.0264,0.741,0.0723,0.482,143.082,4
1X5175AqDpwAghjtzQCFfj,"Robots Ftw","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,219212,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.647,0.919,0,-4.653,1,0.0382,0.0000237,0.866,0.567,0.453,99.988,4
516lh0W7xGdhNLNn7OhSTh,"4000 Degrees Kelvin","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,63466,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.508,0.955,1,-11.736,1,0.067,0.612,0.837,0.143,0.039,139.446,4
6ksLyEruSTrOsR6Lmq9kg1,"You Can't Escape You Know","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,376319,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.806,0.982,10,-6.837,0,0.0464,0.00144,0.815,0.104,0.521,119.996,4
4yWl0tnEanf3zmZzl9kbQn,"Forever Young - Slow Version","Planet Waves","Bob Dylan",1974-01-17,296133,48,monsterx120,2024-09-19T03:29:25Z,"classic rock,country rock,folk,folk rock,rock,roots rock,singer-songwriter","Columbia",0.488,0.493,2,-9.878,1,0.0464,0.255,0.000181,0.102,0.389,135.093,4
27iksNpaur1CcH0w8703by,"Shinzo wo Sasageyo! - TV Size","Shinzo wo Sasageyo! (TV Size)","Linked Horizon",2017-04-02,90000,59,monsterx120,2024-09-19T03:29:25Z,"anime,otacore","PONY CANYON",0.435,0.953,0,-5.327,1,0.0423,0.246,0,0.123,0.612,79.959,4
3F14hbIqy1JKKLTb1mzdYV,"My Dad's Gone Crazy","The Eminem Show","Eminem,Hailie Jade",2002-05-26,267013,62,monsterx120,2024-09-19T03:29:25Z,"detroit hip hop,hip hop,rap","Aftermath",0.73,0.698,7,-5.089,1,0.508,0.0986,0,0.322,0.711,176.146,4
5uraJqtCBvLpwt3VeomZdq,"Shinzo wo Sasageyo !","Shingeki no Kiseki","Linked Horizon",2017-05-17,341413,66,monsterx120,2024-09-19T03:29:25Z,"anime,otacore","PONY CANYON INC.",0.44,0.983,0,-4.36,1,0.0868,0.22,0,0.26,0.203,159.968,4
70p3HYq9iHZisJqpDmWd1U,"Guren no Yumiya","Shingeki no Kiseki","Linked Horizon",2017-05-17,310680,63,monsterx120,2024-09-19T03:29:25Z,"anime,otacore","PONY CANYON INC.",0.455,0.952,1,-6.382,0,0.0787,0.0232,0.0000565,0.0662,0.332,90.365,4
2Q21T7gfWltYB592v39re5,"Check Yo Self","The Predator","Ice Cube",1992-11-17,222706,51,monsterx120,2024-09-19T03:29:25Z,"conscious hip hop,g funk,gangster rap,hip hop,rap,west coast rap","Priority Records",0.856,0.792,1,-3.256,1,0.115,0.191,0,0.402,0.8,101.05,4
4R6Yt1a8WR5lHzB8CfoJdX,"Still Alive","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,177212,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.776,0.458,2,-8.815,1,0.0341,0.851,0.000081,0.166,0.871,120.039,4
6R5nMhfpEUrv8eC3hp7DgG,"Want You Gone","Portal 2: Songs to Test By (Collectors Edition)","Aperture Science Psychoacoustic Laboratories",2011,143519,0,monsterx120,2024-09-19T03:29:25Z,"video game music","Ipecac Recordings",0.617,0.507,1,-5.926,0,0.0551,0.0431,0.00000691,0.106,0.879,100.166,4
3l1daJWAUH8gaw9yZkwprs,"Radikal","De Cantautor a Pornoautor","Chivi,José Córdoba",1999-01-01,217373,11,monsterx120,2024-09-19T03:29:25Z,"","OVIUM RECORDS",0.816,0.936,0,-1.866,1,0.0451,0.326,0.00000136,0.104,0.96,101.642,4
369IgcW0l2Xb7h5mOHoXid,"Recuerdos de la Alhambra","John Williams - The Guitarist","Francisco Tárrega,John C. Williams",2011-05-31,209986,10,monsterx120,2024-09-19T03:29:25Z,"late romantic era,spanish classical,classical guitar","Sony Classical",0.14,0.259,9,-19.662,1,0.0438,0.949,0.874,0.0827,0.53,167.766,4
6flur5o18COKeafnjLHRiJ,"Be Like Me (feat. Lil Wayne)","Harverd Dropout","Lil Pump,Lil Wayne",2019-02-22,240000,46,monsterx120,2024-09-19T03:29:25Z,"emo rap,miami hip hop,pop rap,rap,trap,hip hop,new orleans rap","Warner Bros.",0.948,0.396,5,-8.08,0,0.173,0.00335,0,0.192,0.593,104.006,4
3YkHx8VJiWjA4t4qf3Qce4,"Low Tetris Beatbox","Low Tetris Beatbox","StickyNote",2019-05-07,91556,0,monsterx120,2024-09-19T03:29:25Z,"","parakeet gang",0.558,0.926,1,-10.166,0,0.0634,0.85,0.596,0.163,0.962,159.891,4
3iaAQCxMipIsBklBL5JMtG,"DÉJÀ VU - Extended Mix","DEJA VU","dave rodgers",2019-05-15,262398,24,monsterx120,2024-09-19T03:29:25Z,"super eurobeat","avex trax",0.574,0.949,8,-8.916,1,0.0523,0.106,0,0.0801,0.853,77.019,4
7rvV7RDLR1Lx62IDY4NBWo,"Lookin’ Up - acoustic","Lookin’ Up (acoustic)","Barenaked Ladies",2019-05-17,178693,0,monsterx120,2024-09-19T03:29:25Z,"canadian pop,canadian rock,pop rock,post-grunge","Vanguard Records",0.721,0.643,0,-10.29,1,0.0346,0.107,0.000174,0.267,0.79,120.102,4
4fEcZEuKJiYitzaI5l1KY8,"Bismarck","Bismarck","Sabaton",2019-05-17,313984,0,monsterx120,2024-09-19T03:29:25Z,"power metal,swedish metal,swedish power metal","Stuffed Beaver Ltd.",0.505,0.858,6,-5.544,0,0.0428,0.00339,0.00122,0.264,0.43,95.054,4
0NJVWtkkoMCBYwsm70FWZ3,"Destra - Sinistra","La Mia Generazione Ha Perso","Giorgio Gaber",2001-06-04,286466,39,monsterx120,2024-09-19T03:29:25Z,"canzone d'autore,classic italian pop,folk rock italiano,italian adult pop,musica lombarda","CGD/EastWest Italy",0.828,0.716,5,-9.258,1,0.0712,0.238,0.000104,0.0438,0.8,94.866,4
0xlbc12D0xUNTM2QeS56kh,"Fields of Verdun","Fields of Verdun","Sabaton",2019-05-03,197413,0,monsterx120,2024-09-19T03:29:25Z,"power metal,swedish metal,swedish power metal","Nuclear Blast",0.541,0.986,0,-5.315,1,0.103,0.00323,0,0.105,0.484,96.954,4
2j1mjduyovgP8tzDKyx4Pm,"Tuyo Lo Que Soy","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,285673,2,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.602,0.262,5,-14.118,0,0.03,0.796,0.00289,0.0952,0.5,109.908,4
2gcFDH1qU4M0b2v4sPuQVN,"The Legendary Hero (From Zelda: The Wind Waker) [For Flute & Piano Duet]","The Legend Of Zelda Series: The Very Best Soundtrack Selection (For Flute & Piano Duet)","Koji Kondo,daigoro789",2017-09-01,224448,0,monsterx120,2024-09-19T03:29:25Z,"japanese vgm,anime score","daigoro789",0.31,0.00679,9,-35.044,0,0.0534,0.962,0.521,0.0947,0.0627,72.155,3
3FhBQdBnnsxka6vGVcgCpX,"Steppin'","Steppin'","Supa Dupa Humble,Mills Supreme",2018-02-23,145253,42,monsterx120,2024-09-19T03:29:25Z,"meme rap","Roc Nation/Republic",0.85,0.58,1,-4.502,1,0.104,0.000404,0.0821,0.0714,0.12,160.055,4
33kB5gz4gzOEZVkuWKHylS,"Thick Niggas and Anime Tiddies","Thick Niggas and Anime Tiddies","Dbangz",2017-08-12,90122,0,monsterx120,2024-09-19T03:29:25Z,"meme rap","We Goin' Innn! Entertainment",0.897,0.449,1,-9.295,1,0.429,0.221,0,0.103,0.707,135.97,4
0NGz93DRCywH2qs7eLzYJ2,"Eff - Studio","what.","Bo Burnham",2013-12-17,170440,0,monsterx120,2024-09-19T03:29:25Z,"comic,pov: indie","Comedy Central",0.717,0.81,4,-5.692,0,0.0515,0.308,0,0.094,0.742,93.026,4
7pKfPomDEeI4TPT6EOYjn9,"Imagine - Remastered 2010","Imagine","John Lennon",1971-09-09,187866,77,monsterx120,2024-09-19T03:29:25Z,"classic rock,rock","EMI Catalogue",0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4
4Y8vb1uy9IjM2V1hqvrAid,"You'll Be In My Heart","Tarzan - Original Motion Picture Soundtrack","Phil Collins",1999-05-18,256733,67,monsterx120,2024-09-19T03:29:25Z,"rock drums,soft rock","Walt Disney Records",0.568,0.748,8,-6.538,1,0.0299,0.0627,0.00000213,0.0947,0.647,96.588,4
3xoeKjCqijkindc2u0lZm4,"On My Way","Brother Bear Original Soundtrack","Phil Collins",2003-01-01,220613,50,monsterx120,2024-09-19T03:29:25Z,"rock drums,soft rock","EMI Marketing",0.604,0.714,7,-8.661,1,0.0283,0.297,0.0000706,0.346,0.45,102.013,4
1LhFadk0aWYczltTjIbFlI,"Son of Man","Tarzan - Original Motion Picture Soundtrack","Phil Collins",1999-05-18,163533,57,monsterx120,2024-09-19T03:29:25Z,"rock drums,soft rock","Walt Disney Records",0.641,0.853,9,-5.288,1,0.0338,0.0402,0.00035,0.361,0.693,141.665,4
5n8DS0xI7KWfQ7oAFtwdZB,"Clodomiro el ñajo (feat. Los de Palacagüina)","Perjúmenes, 40 años después","Carlos Mejía Godoy,La Cuneta,Los De Palacagüina",2018-10-12,287973,7,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","WM Spain",0.658,0.694,4,-7.867,1,0.322,0.217,0,0.216,0.953,168.008,3
0FUHVJDsrzDtmaj4JxtY6B,"Mi Canción","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,274713,1,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.495,0.498,6,-11.056,1,0.0412,0.638,0.0361,0.0784,0.757,85.939,4
6yJfVIpRDtoKc17RkwljjZ,"Suspiro","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,300789,1,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.607,0.618,8,-9.47,0,0.0255,0.41,0.105,0.0763,0.885,109.103,4
5gORQOGRf1ntAqsYGR124S,"Cuando el Amor Te Muerda","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,219287,1,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.389,0.289,7,-13.153,1,0.0283,0.753,0.0000623,0.0933,0.188,137.983,1
32TDaOAZRw4BFbZjBQ6N9a,"¿Donde Haré Mi Nido?","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,223908,1,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.567,0.72,8,-9.851,1,0.0311,0.733,0.000331,0.0926,0.816,107.534,4
3E6j0BXIIb2YM1mIckdUcA,"Busca el Amor","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,268374,1,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.428,0.321,2,-12.323,1,0.0255,0.758,0,0.124,0.4,84.349,4
0yBKbLza4OAuJjLRQcGN1x,"Bondadoso","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,196230,1,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.569,0.442,6,-9.726,1,0.0308,0.798,0.00000122,0.0916,0.416,116.051,4
2lAStCYCf5pGjrEVJ5BOgo,"Veniste Al Mundo","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,154109,0,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.604,0.249,6,-14.686,1,0.0289,0.876,0.00214,0.105,0.492,90.449,4
5ioZFZVAdT8I44kZr9VfOy,"Niños de La Calle","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,179604,0,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.603,0.357,6,-10.567,1,0.0309,0.761,0,0.143,0.646,110.203,4
6sHbGO2f9f0LnH8hN8FhYv,"Duerme Salvador","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,151624,1,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.446,0.36,1,-13.895,1,0.0303,0.845,0.00339,0.0966,0.53,80.965,4
5JbeuklVMc8OV1fjdi9JdW,"María","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,230456,1,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.406,0.297,0,-12.624,0,0.0275,0.824,0.0000334,0.112,0.111,90.381,3
0qNxpKx1xN1COO4aRvagt0,"Colibrí","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,216362,0,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.379,0.138,11,-16.469,0,0.0331,0.904,0.0011,0.116,0.2,154.186,3
0VE5bQTDRwf3cyJEgF4UGQ,"El Náufrago","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,294450,1,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.544,0.68,0,-9.76,1,0.0316,0.0357,0.0178,0.0415,0.879,105.701,4
3EHsJr6eZqy9wmsaI4iWjg,"Pido Cama","Verdades Como Puños","Chivi",2013-01-01,145583,5,monsterx120,2024-09-19T03:29:25Z,"","Mari Nakome",0.583,0.839,5,-5.04,1,0.232,0.678,0,0.107,0.773,78.538,4
37Ud7hQPRvN5RnysPc2q2G,"A Que Huelen Las Nubes...","Verdades Como Puños","Chivi",2013-01-01,281792,10,monsterx120,2024-09-19T03:29:25Z,"","Mari Nakome",0.792,0.888,7,-4.025,1,0.142,0.67,0,0.11,0.856,96.051,4
3Mj3htKEIHnTfiAUL0SlWq,"Se ha Visto a Lucifer","Verdades Como Puños","Chivi",2013-01-01,157713,4,monsterx120,2024-09-19T03:29:25Z,"","Mari Nakome",0.531,0.886,7,-3.673,1,0.0801,0.352,0,0.12,0.68,113.879,5
4eYmH4Sh0ibdU9nmnbu7aM,"The Bomb","Dragon Slayer","Pigeon John",2010-10-12,203666,52,monsterx120,2024-09-19T03:29:25Z,"pop rap","Quannum Projects",0.774,0.817,7,-3.076,1,0.0338,0.0972,0.00000213,0.143,0.834,93.011,4
6WaogiItGdUTm490XN4QKJ,"Congratulations","Congratulations","pewdiepie,Roomie,Boyinaband",2019-03-31,248353,45,monsterx120,2024-09-19T03:29:25Z,"antiviral pop,otacore,pixel","Roomie Records",0.7,0.795,5,-9.019,0,0.151,0.16,0,0.354,0.696,136.018,4
7fSfZtqVs7DpYacy7nvciO,"Días de Amar","Días De Amar","Duo Guardabarranco",1991-12-06,216006,27,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.63,0.142,8,-18.166,0,0.0359,0.451,0,0.106,0.423,109.464,4
7wwCfrgJi7BmFamnTtYzV3,"Cuando Éramos Chavalos","Tuyo Lo Que Soy","Salvador Cardenal Barquero",2018-01-06,164302,3,monsterx120,2024-09-19T03:29:25Z,"musica nicaraguense","Moka Discos",0.572,0.61,6,-8.673,1,0.0327,0.571,0.0000244,0.154,0.677,121.265,4
4ELUEPzNESZGGuFJtVmL6r,"Breaking Point","Breaking Point","Shady Cicada",2018-09-01,230000,28,monsterx120,2024-09-19T03:29:25Z,"","Shady Cicada",0.313,0.948,8,-6.201,1,0.0621,0.00000336,0.85,0.0685,0.394,179.881,4
37s8uwIjw72XfMseKJXNOO,"Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix]","Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix]","Getter Jaani",2018-12-14,155008,64,monsterx120,2024-09-19T03:29:25Z,"estonian pop","Moonwalk",0.659,0.936,2,-3.519,1,0.0606,0.283,0.0207,0.192,0.884,161.983,4
7KnqecJj5jJRZUXddhOuHz,"We're All Gonna Be Stars - Acoustic Version","We're All Gonna Be Stars (Acoustic Version)","Shady Cicada",2018-08-10,124500,7,monsterx120,2024-09-19T03:29:25Z,"","Shady Cicada",0.567,0.383,0,-15.735,1,0.207,0.854,0.126,0.0894,0.2,79.884,4
1e4fxvSKMi5qLpbjNeH2IH,"System Failure","System Failure","Shady Cicada",2018-07-20,230526,37,monsterx120,2024-09-19T03:29:25Z,"","Shady Cicada",0.52,0.935,4,-6.866,0,0.0538,0.0000887,0.79,0.342,0.442,95.009,4
0fIdksjCSAdLoWLOUCqwDf,"Hero","Hero","Shady Cicada",2019-03-16,223526,9,monsterx120,2024-09-19T03:29:25Z,"","Shady Cicada",0.449,0.858,1,-12.423,1,0.039,0.00671,0.93,0.194,0.944,160,4
0DiWol3AO6WpXZgp0goxAV,"One More Time","Discovery","Daft Punk",2001-03-12,320357,76,monsterx120,2024-09-19T03:29:25Z,"electro,filter house,rock","Daft Life Ltd./ADA France",0.613,0.697,2,-8.618,1,0.133,0.0194,0,0.332,0.476,122.746,4
